Order_ID,Order_Date,Customer_ID,Product_ID,Store_ID,Quantity,Discount,Payment_Mode,Unit_Price,Sales_Amount
504723,2024-08-28T12:48:00.000Z,1480,P1057,S008,5,0.15,Cash,191.0,953.57
504726,2025-09-20T09:13:00.000Z,1328,P1128,S008,5,0.1,Upi,803.0,4010.99
504741,2023-09-15T21:47:00.000Z,1069,P1049,S020,4,0.05,Upi,704.0,2814.59
504763,2025-03-28T15:30:00.000Z,1180,P1145,S012,8,0.05,Wallet,678.0,5421.29
504815,2023-03-19T04:26:00.000Z,1415,P1037,S010,8,0.2,Wallet,522.0,4167.65
504820,2025-05-06T11:03:00.000Z,1215,P1142,S003,7,0.2,Wallet,735.0,5134.71
504825,2025-12-07T22:34:00.000Z,1088,P1017,S008,3,0.15,Credit Card,798.0,2390.41
504826,2025-12-27T03:56:00.000Z,1090,P1040,S020,4,0.05,Credit Card,618.0,2470.76
504864,2025-05-19T08:20:00.000Z,1474,P1060,S004,7,0.1,Net Banking,839.0,5867.13
504865,2024-10-06T00:27:00.000Z,1166,P1074,S004,2,0.05,Cash,434.0,867.57
504867,2023-01-25T15:34:00.000Z,1351,P1012,S021,8,0.2,Cash,498.0,3976.03
504869,2024-04-10T00:17:00.000Z,1345,P1083,S021,5,0.1,Cash,45.0,224.78
504884,2025-09-30T08:11:00.000Z,1459,P1080,S024,3,0.0,Net Banking,578.0,1734.0
504888,2025-01-05T22:54:00.000Z,1252,P1127,S020,4,0.15,Debit Card,80.0,319.52
504908,2023-07-05T03:36:00.000Z,1221,P1024,S004,6,0.1,Wallet,774.0,4639.36
504918,2025-07-04T08:18:00.000Z,1497,P1081,S009,1,0.1,Upi,748.0,747.25
504927,2024-11-09T23:05:00.000Z,1058,P1044,S022,2,0.15,Debit Card,603.0,1204.19
504940,2024-02-26T14:33:00.000Z,1128,P1071,S005,6,0.0,Net Banking,552.0,3312.0
504946,2025-05-01T15:02:00.000Z,1439,P1072,S015,8,0.15,Upi,850.0,6789.8
504950,2024-07-01T23:35:00.000Z,1173,P1087,S023,8,0.15,Wallet,463.0,3698.44
504961,2024-12-15T13:39:00.000Z,1032,P1123,S020,3,0.05,Upi,528.0,1583.21
504967,2024-12-15T03:05:00.000Z,1015,P1049,S008,1,0.1,Net Banking,704.0,703.3
504969,2024-01-22T17:43:00.000Z,1247,P1092,S022,5,0.05,Net Banking,287.0,1434.28
504971,2024-10-26T01:47:00.000Z,1418,P1046,S015,8,0.05,Wallet,661.0,5285.36
504997,2026-02-16T03:24:00.000Z,1494,P1143,S001,2,0.2,Cash,275.0,548.9
505056,2023-01-07T18:32:00.000Z,1449,P1106,S007,7,0.15,Net Banking,261.0,1824.26
505065,2023-10-05T12:03:00.000Z,1111,P1018,S022,1,0.15,Wallet,90.0,89.87
505070,2023-06-09T09:52:00.000Z,1431,P1123,S022,6,0.15,Credit Card,528.0,3163.25
505103,2023-11-04T23:51:00.000Z,1339,P1076,S004,1,0.15,Cash,595.0,594.11
505131,2025-02-27T05:11:00.000Z,1264,P1122,S011,4,0.0,Upi,715.0,2860.0
505153,2025-11-13T07:01:00.000Z,1385,P1126,S018,5,0.15,Cash,143.0,713.93
505170,2023-01-24T08:39:00.000Z,1249,P1083,S023,8,0.05,Debit Card,45.0,359.82
505180,2023-11-18T06:30:00.000Z,1259,P1056,S020,8,0.05,Upi,823.0,6580.71
505183,2025-06-04T10:27:00.000Z,1004,P1126,S007,4,0.1,Upi,143.0,571.43
505212,2025-06-21T09:24:00.000Z,1030,P1034,S022,4,0.0,Credit Card,219.0,876.0
505215,2023-02-19T13:13:00.000Z,1134,P1030,S013,6,0.05,Cash,268.0,1607.2
505230,2024-09-27T13:33:00.000Z,1063,P1069,S013,6,0.0,Upi,586.0,3516.0
505245,2023-11-05T06:26:00.000Z,1152,P1029,S016,1,0.15,Upi,671.0,669.99
505275,2025-08-02T17:30:00.000Z,1177,P1080,S004,5,0.1,Debit Card,578.0,2887.11
505324,2025-02-02T06:15:00.000Z,1081,P1080,S020,7,0.2,Cash,578.0,4037.91
505330,2023-03-04T01:30:00.000Z,1206,P1100,S025,8,0.05,Credit Card,524.0,4189.9
505341,2024-06-17T14:17:00.000Z,1028,P1116,S005,6,0.1,Debit Card,27.0,161.84
505342,2024-12-04T23:09:00.000Z,1211,P1017,S002,6,0.1,Cash,798.0,4783.21
505369,2025-11-12T02:53:00.000Z,1491,P1130,S010,8,0.1,Upi,141.0,1126.87
505377,2024-05-12T00:56:00.000Z,1097,P1149,S001,1,0.05,Debit Card,699.0,698.65
505389,2024-03-02T18:01:00.000Z,1423,P1067,S018,5,0.15,Cash,341.0,1702.44
505395,2025-01-20T04:44:00.000Z,1127,P1028,S022,4,0.0,Wallet,371.0,1484.0
505424,2025-06-19T20:51:00.000Z,1330,P1025,S020,7,0.05,Credit Card,511.0,3575.21
505427,2024-08-19T02:25:00.000Z,1388,P1149,S022,1,0.15,Credit Card,699.0,697.95
505475,2023-02-12T02:36:00.000Z,1443,P1054,S025,6,0.15,Debit Card,403.0,2414.37
505512,2023-04-23T04:13:00.000Z,1132,P1009,S005,2,0.0,Cash,258.0,516.0
505513,2023-01-06T20:54:00.000Z,1119,P1076,S009,4,0.05,Debit Card,595.0,2378.81
505523,2025-11-08T11:37:00.000Z,1270,P1040,S018,5,0.05,Net Banking,618.0,3088.46
505581,2025-06-08T05:55:00.000Z,1050,P1066,S007,6,0.2,Credit Card,466.0,2790.41
505605,2025-06-01T09:19:00.000Z,1294,P1074,S025,2,0.05,Debit Card,434.0,867.57
505607,2023-03-28T14:25:00.000Z,1061,P1130,S004,5,0.2,Net Banking,141.0,703.59
505610,2024-11-12T11:01:00.000Z,1405,P1011,S009,4,0.0,Debit Card,298.0,1192.0
505666,2024-09-09T22:27:00.000Z,1198,P1143,S021,1,0.2,Wallet,275.0,274.45
505679,2024-01-16T05:04:00.000Z,1424,P1145,S011,2,0.15,Upi,678.0,1353.97
505682,2024-01-31T12:56:00.000Z,1179,P1083,S001,4,0.1,Credit Card,45.0,179.82
505697,2024-09-27T23:54:00.000Z,1443,P1084,S022,5,0.15,Net Banking,434.0,2166.75
505711,2024-08-15T03:05:00.000Z,1105,P1095,S007,2,0.0,Credit Card,604.0,1208.0
505717,2024-02-27T02:09:00.000Z,1496,P1142,S018,7,0.2,Wallet,735.0,5134.71
505750,2025-11-02T00:02:00.000Z,1467,P1028,S020,5,0.15,Debit Card,371.0,1852.22
505756,2023-08-30T11:31:00.000Z,1233,P1033,S008,1,0.05,Cash,437.0,436.78
505778,2023-04-23T18:15:00.000Z,1377,P1147,S011,7,0.2,Credit Card,679.0,4743.49
505788,2024-08-23T05:34:00.000Z,1043,P1125,S025,7,0.15,Wallet,435.0,3040.43
505836,2024-02-22T03:29:00.000Z,1017,P1046,S019,6,0.2,Credit Card,661.0,3958.07
505845,2024-10-21T07:46:00.000Z,1052,P1052,S007,7,0.0,Credit Card,28.0,196.0
505867,2024-03-25T02:19:00.000Z,1061,P1068,S006,2,0.1,Debit Card,455.0,909.09
505889,2024-01-23T11:18:00.000Z,1095,P1134,S013,4,0.2,Net Banking,768.0,3065.86
505894,2025-09-11T07:14:00.000Z,1267,P1048,S015,7,0.1,Credit Card,581.0,4062.93
505922,2024-12-12T07:22:00.000Z,1308,P1087,S005,3,0.2,Wallet,463.0,1386.22
505954,2023-12-26T02:05:00.000Z,1232,P1003,S021,1,0.15,Credit Card,641.0,640.04
505961,2025-09-29T08:50:00.000Z,1348,P1028,S015,6,0.15,Credit Card,371.0,2222.66
506000,2025-05-18T14:55:00.000Z,1433,P1033,S006,7,0.15,Cash,437.0,3054.41
506017,2025-01-23T19:41:00.000Z,1163,P1019,S025,8,0.1,Cash,39.0,311.69
506021,2023-01-30T12:36:00.000Z,1364,P1135,S019,5,0.0,Upi,806.0,4030.0
506054,2024-11-12T23:15:00.000Z,1199,P1107,S017,3,0.05,Net Banking,246.0,737.63
506055,2025-04-30T11:49:00.000Z,1189,P1078,S020,3,0.0,Credit Card,290.0,870.0
506086,2023-10-17T17:26:00.000Z,1339,P1122,S018,5,0.05,Wallet,715.0,3573.21
506097,2023-09-06T20:56:00.000Z,1216,P1089,S004,4,0.0,Cash,456.0,1824.0
506114,2024-05-20T15:27:00.000Z,1033,P1024,S017,3,0.1,Cash,774.0,2319.68
506118,2023-01-26T22:30:00.000Z,1213,P1130,S015,6,0.15,Debit Card,141.0,844.73
506132,2024-03-08T02:42:00.000Z,1204,P1102,S010,7,0.1,Upi,271.0,1895.1
506176,2023-09-09T14:13:00.000Z,1369,P1112,S018,2,0.0,Debit Card,727.0,1454.0
506179,2024-06-07T19:25:00.000Z,1101,P1054,S010,3,0.2,Net Banking,403.0,1206.58
506245,2024-09-21T14:17:00.000Z,1232,P1050,S020,8,0.05,Net Banking,303.0,2422.79
506250,2024-05-29T00:04:00.000Z,1396,P1023,S022,8,0.0,Wallet,139.0,1112.0
506268,2025-02-16T01:45:00.000Z,1288,P1118,S006,8,0.1,Upi,264.0,2109.89
506286,2024-01-02T03:55:00.000Z,1263,P1058,S005,4,0.05,Net Banking,710.0,2838.58
506327,2025-10-27T07:39:00.000Z,1385,P1078,S006,3,0.15,Wallet,290.0,868.7
506328,2025-06-04T06:05:00.000Z,1453,P1055,S001,1,0.05,Wallet,840.0,839.58
506330,2025-02-15T13:31:00.000Z,1206,P1079,S014,4,0.1,Upi,104.0,415.58
506366,2025-05-26T07:08:00.000Z,1054,P1051,S016,1,0.1,Cash,525.0,524.48
506368,2024-07-02T03:45:00.000Z,1185,P1137,S007,6,0.0,Cash,418.0,2508.0
506381,2024-07-15T09:19:00.000Z,1238,P1137,S021,5,0.05,Debit Card,418.0,2088.96
506385,2025-06-26T12:54:00.000Z,1245,P1002,S013,2,0.15,Wallet,629.0,1256.11
506421,2025-04-20T21:10:00.000Z,1117,P1060,S002,1,0.05,Debit Card,839.0,838.58
506459,2025-11-16T20:00:00.000Z,1200,P1133,S025,8,0.05,Credit Card,833.0,6660.67
506477,2025-01-18T16:32:00.000Z,1101,P1044,S023,4,0.0,Cash,603.0,2412.0
506497,2024-09-17T10:00:00.000Z,1496,P1052,S005,8,0.0,Wallet,28.0,224.0
506508,2023-09-20T12:37:00.000Z,1200,P1058,S003,6,0.1,Wallet,710.0,4255.74
506528,2025-06-21T23:10:00.000Z,1482,P1114,S017,4,0.1,Upi,627.0,2505.49
506562,2023-06-10T16:55:00.000Z,1479,P1006,S005,3,0.0,Credit Card,414.0,1242.0
506584,2024-03-05T11:13:00.000Z,1192,P1064,S012,7,0.05,Wallet,645.0,4512.74
506643,2025-08-08T23:27:00.000Z,1494,P1045,S011,6,0.2,Net Banking,430.0,2574.84
506659,2024-11-18T20:50:00.000Z,1070,P1116,S001,2,0.2,Credit Card,27.0,53.89
506668,2023-06-29T04:51:00.000Z,1092,P1027,S018,4,0.05,Debit Card,407.0,1627.19
506682,2023-12-08T10:50:00.000Z,1158,P1069,S017,1,0.15,Cash,586.0,585.12
506684,2023-12-03T17:36:00.000Z,1217,P1061,S025,2,0.05,Wallet,310.0,619.69
506729,2024-09-16T03:57:00.000Z,1415,P1148,S006,5,0.05,Cash,519.0,2593.7
506741,2024-01-31T13:44:00.000Z,1169,P1071,S006,5,0.15,Upi,552.0,2755.86
506743,2023-09-27T00:30:00.000Z,1293,P1118,S005,3,0.05,Wallet,264.0,791.6
506816,2023-11-11T00:32:00.000Z,1384,P1110,S012,4,0.2,Debit Card,37.0,147.7
506836,2026-01-01T22:38:00.000Z,1185,P1086,S017,6,0.05,Cash,571.0,3424.29
506837,2025-09-03T17:59:00.000Z,1042,P1110,S023,7,0.2,Wallet,37.0,258.48
506851,2025-07-07T22:49:00.000Z,1291,P1006,S001,3,0.2,Upi,414.0,1239.52
506854,2025-10-09T22:31:00.000Z,1002,P1038,S024,5,0.05,Debit Card,27.0,134.93
506856,2024-02-20T14:20:00.000Z,1081,P1124,S003,8,0.15,Wallet,132.0,1054.42
506873,2023-05-04T16:18:00.000Z,1161,P1077,S006,6,0.1,Wallet,597.0,3578.42
506905,2025-12-16T19:01:00.000Z,1037,P1129,S015,3,0.2,Cash,670.0,2005.98
506911,2025-08-28T07:08:00.000Z,1232,P1094,S020,3,0.0,Credit Card,228.0,684.0
506915,2023-05-17T18:34:00.000Z,1482,P1054,S012,1,0.1,Debit Card,403.0,402.6
506926,2023-01-31T13:13:00.000Z,1103,P1126,S004,1,0.2,Debit Card,143.0,142.71
506940,2023-07-01T16:41:00.000Z,1337,P1101,S004,7,0.0,Cash,220.0,1540.0
506957,2024-04-12T23:36:00.000Z,1237,P1069,S001,6,0.1,Upi,586.0,3512.48
506969,2025-05-07T09:48:00.000Z,1478,P1073,S003,3,0.0,Credit Card,811.0,2433.0
506977,2025-12-14T19:21:00.000Z,1071,P1079,S020,8,0.1,Credit Card,104.0,831.17
507025,2023-11-08T11:53:00.000Z,1018,P1071,S020,2,0.2,Wallet,552.0,1101.79
507046,2025-08-21T09:18:00.000Z,1345,P1127,S007,2,0.1,Wallet,80.0,159.84
507050,2023-05-02T10:13:00.000Z,1134,P1123,S011,6,0.0,Net Banking,528.0,3168.0
507078,2025-12-12T17:38:00.000Z,1081,P1105,S024,8,0.0,Upi,588.0,4704.0
507115,2023-12-28T13:09:00.000Z,1316,P1124,S012,8,0.05,Upi,132.0,1055.47
507141,2025-05-20T06:46:00.000Z,1475,P1113,S014,6,0.15,Wallet,146.0,874.69
507149,2026-01-28T15:32:00.000Z,1492,P1149,S019,5,0.2,Wallet,699.0,3488.01
507167,2025-06-17T11:24:00.000Z,1459,P1129,S025,4,0.15,Credit Card,670.0,2675.98
507174,2024-05-25T15:10:00.000Z,1453,P1043,S020,3,0.0,Credit Card,608.0,1824.0
507182,2024-05-19T00:56:00.000Z,1083,P1079,S015,7,0.15,Wallet,104.0,726.91
507191,2023-03-03T12:54:00.000Z,1236,P1020,S013,6,0.15,Net Banking,325.0,1947.08
507206,2026-02-16T07:14:00.000Z,1391,P1079,S010,4,0.1,Cash,104.0,415.58
507237,2026-02-16T03:51:00.000Z,1199,P1037,S004,2,0.15,Cash,522.0,1042.43
507279,2025-12-11T19:09:00.000Z,1053,P1114,S004,1,0.2,Wallet,627.0,625.75
507308,2023-01-11T05:14:00.000Z,1447,P1024,S016,3,0.0,Upi,774.0,2322.0
507312,2024-06-07T14:36:00.000Z,1486,P1132,S017,6,0.1,Credit Card,274.0,1642.36
507314,2024-02-26T15:13:00.000Z,1480,P1003,S002,4,0.0,Debit Card,641.0,2564.0
507315,2025-07-23T03:24:00.000Z,1416,P1039,S008,5,0.05,Debit Card,738.0,3688.16
507338,2024-06-22T20:07:00.000Z,1378,P1040,S012,1,0.2,Wallet,618.0,616.76
507343,2026-02-06T11:55:00.000Z,1121,P1081,S002,6,0.0,Net Banking,748.0,4488.0
507349,2023-09-12T13:24:00.000Z,1381,P1083,S016,8,0.05,Wallet,45.0,359.82
507383,2025-02-01T04:53:00.000Z,1038,P1136,S003,6,0.2,Debit Card,417.0,2497.0
507385,2025-11-06T21:35:00.000Z,1076,P1061,S012,2,0.0,Credit Card,310.0,620.0
507405,2026-01-17T17:41:00.000Z,1195,P1126,S018,8,0.05,Debit Card,143.0,1143.43
507442,2024-12-25T15:04:00.000Z,1040,P1112,S022,8,0.05,Debit Card,727.0,5813.09
507446,2024-03-26T23:16:00.000Z,1251,P1015,S014,5,0.2,Credit Card,683.0,3408.17
507452,2025-08-15T10:57:00.000Z,1183,P1108,S009,7,0.15,Cash,223.0,1558.66
507471,2024-02-23T11:20:00.000Z,1307,P1102,S015,4,0.0,Credit Card,271.0,1084.0
507482,2023-05-07T15:55:00.000Z,1129,P1136,S011,7,0.05,Cash,417.0,2917.54
507491,2024-05-22T18:51:00.000Z,1425,P1100,S001,7,0.05,Cash,524.0,3666.17
507512,2025-07-15T05:53:00.000Z,1096,P1130,S022,7,0.15,Credit Card,141.0,985.52
507537,2026-01-09T22:14:00.000Z,1326,P1045,S016,4,0.2,Credit Card,430.0,1716.56
507544,2025-05-14T00:53:00.000Z,1260,P1064,S015,7,0.2,Upi,645.0,4505.97
507556,2024-05-20T02:06:00.000Z,1088,P1082,S023,4,0.15,Wallet,450.0,1797.3
507592,2025-12-12T19:43:00.000Z,1160,P1017,S011,3,0.0,Credit Card,798.0,2394.0
507609,2024-05-23T11:32:00.000Z,1186,P1139,S017,8,0.15,Wallet,296.0,2364.45
507624,2024-07-09T17:32:00.000Z,1337,P1102,S024,2,0.2,Upi,271.0,540.92
507637,2026-01-30T02:52:00.000Z,1444,P1033,S015,2,0.1,Wallet,437.0,873.13
507655,2025-09-13T09:55:00.000Z,1165,P1106,S023,4,0.05,Credit Card,261.0,1043.48
507661,2026-03-16T12:38:00.000Z,1252,P1058,S017,6,0.05,Wallet,710.0,4257.87
507665,2024-01-26T14:34:00.000Z,1199,P1138,S010,1,0.2,Wallet,563.0,561.87
507667,2025-06-17T20:37:00.000Z,1400,P1002,S002,3,0.05,Debit Card,629.0,1886.06
507671,2024-01-08T05:18:00.000Z,1344,P1043,S024,6,0.0,Upi,608.0,3648.0
507676,2023-01-01T10:39:00.000Z,1329,P1077,S022,3,0.2,Upi,597.0,1787.42
507690,2025-05-27T12:50:00.000Z,1131,P1082,S022,1,0.0,Debit Card,450.0,450.0
507691,2025-06-03T23:41:00.000Z,1176,P1139,S009,2,0.2,Upi,296.0,590.82
507704,2025-06-16T19:52:00.000Z,1113,P1001,S009,6,0.1,Upi,306.0,1834.16
507722,2026-01-11T20:58:00.000Z,1322,P1101,S004,5,0.15,Debit Card,220.0,1098.35
507725,2026-01-05T13:25:00.000Z,1256,P1026,S020,3,0.0,Cash,577.0,1731.0
507739,2023-07-20T12:04:00.000Z,1326,P1026,S007,1,0.15,Credit Card,577.0,576.13
507746,2025-06-30T20:33:00.000Z,1152,P1095,S024,7,0.15,Credit Card,604.0,4221.66
507753,2023-05-22T07:40:00.000Z,1002,P1098,S017,3,0.2,Net Banking,471.0,1410.17
507762,2024-07-10T04:02:00.000Z,1260,P1088,S024,1,0.1,Credit Card,241.0,240.76
507807,2025-11-11T14:01:00.000Z,1295,P1013,S013,3,0.1,Cash,357.0,1069.93
507828,2024-07-31T14:33:00.000Z,1359,P1136,S005,5,0.1,Wallet,417.0,2082.92
507841,2025-09-19T00:32:00.000Z,1121,P1130,S023,8,0.0,Cash,141.0,1128.0
507855,2024-10-10T17:16:00.000Z,1410,P1051,S001,1,0.2,Credit Card,525.0,523.95
507860,2024-12-10T03:40:00.000Z,1381,P1111,S011,2,0.15,Cash,514.0,1026.46
507865,2023-10-18T05:05:00.000Z,1321,P1051,S024,7,0.1,Credit Card,525.0,3671.33
507875,2023-05-14T05:29:00.000Z,1117,P1107,S024,3,0.1,Cash,246.0,737.26
507886,2025-03-29T12:11:00.000Z,1111,P1089,S004,2,0.05,Net Banking,456.0,911.54
507893,2023-01-11T13:11:00.000Z,1014,P1150,S025,5,0.15,Wallet,667.0,3330.0
507944,2023-08-08T13:38:00.000Z,1407,P1068,S016,4,0.2,Upi,455.0,1816.36
507965,2026-02-25T06:10:00.000Z,1500,P1065,S018,4,0.05,Cash,750.0,2998.5
507984,2023-02-08T01:33:00.000Z,1145,P1117,S001,4,0.05,Credit Card,262.0,1047.48
507985,2025-05-02T01:47:00.000Z,1271,P1130,S025,5,0.05,Net Banking,141.0,704.65
507986,2023-06-15T06:44:00.000Z,1236,P1063,S004,1,0.1,Credit Card,296.0,295.7
508007,2024-09-29T07:39:00.000Z,1263,P1145,S007,1,0.05,Wallet,678.0,677.66
508017,2023-05-07T10:51:00.000Z,1194,P1127,S015,4,0.0,Upi,80.0,320.0
508029,2024-03-14T13:02:00.000Z,1003,P1053,S016,7,0.0,Credit Card,747.0,5229.0
508059,2024-03-22T03:04:00.000Z,1095,P1058,S003,2,0.1,Debit Card,710.0,1418.58
508088,2024-01-29T23:43:00.000Z,1098,P1114,S008,7,0.05,Cash,627.0,4386.81
508098,2024-07-31T06:39:00.000Z,1497,P1081,S002,2,0.0,Credit Card,748.0,1496.0
508100,2024-09-11T01:07:00.000Z,1248,P1067,S020,2,0.2,Credit Card,341.0,680.64
508106,2023-02-27T22:51:00.000Z,1380,P1132,S021,5,0.15,Debit Card,274.0,1367.95
508136,2024-07-02T07:18:00.000Z,1235,P1019,S023,7,0.05,Wallet,39.0,272.86
508144,2025-03-07T22:58:00.000Z,1440,P1015,S013,4,0.15,Debit Card,683.0,2727.9
508161,2023-06-20T23:11:00.000Z,1078,P1086,S021,6,0.05,Debit Card,571.0,3424.29
508183,2024-11-27T23:06:00.000Z,1050,P1094,S008,1,0.2,Cash,228.0,227.54
508206,2024-09-30T10:53:00.000Z,1126,P1036,S016,5,0.0,Debit Card,692.0,3460.0
508245,2024-08-23T10:36:00.000Z,1063,P1129,S018,4,0.15,Net Banking,670.0,2675.98
508270,2024-01-24T03:43:00.000Z,1423,P1051,S002,3,0.1,Cash,525.0,1573.43
508282,2024-04-25T05:40:00.000Z,1386,P1063,S023,7,0.15,Cash,296.0,2068.89
508292,2023-06-20T15:28:00.000Z,1172,P1105,S010,7,0.1,Credit Card,588.0,4111.88
508307,2025-09-28T13:28:00.000Z,1084,P1147,S009,5,0.0,Upi,679.0,3395.0
508352,2025-09-25T19:35:00.000Z,1043,P1088,S006,3,0.15,Wallet,241.0,721.92
508381,2025-03-01T18:58:00.000Z,1254,P1122,S022,8,0.1,Credit Card,715.0,5714.28
508388,2023-03-11T05:47:00.000Z,1434,P1099,S025,3,0.2,Cash,486.0,1455.08
508398,2023-12-21T22:41:00.000Z,1267,P1112,S005,6,0.05,Net Banking,727.0,4359.82
508412,2024-12-14T00:25:00.000Z,1086,P1090,S003,2,0.0,Debit Card,692.0,1384.0
508424,2024-02-22T03:02:00.000Z,1323,P1078,S015,7,0.0,Credit Card,290.0,2030.0
508432,2025-01-30T06:21:00.000Z,1071,P1115,S018,1,0.0,Wallet,126.0,126.0
508454,2024-07-25T00:38:00.000Z,1203,P1063,S011,5,0.15,Net Banking,296.0,1477.78
508471,2026-01-09T17:58:00.000Z,1077,P1124,S025,6,0.05,Net Banking,132.0,791.6
508475,2024-09-09T04:43:00.000Z,1015,P1085,S014,7,0.2,Upi,54.0,377.24
508476,2025-07-23T07:58:00.000Z,1424,P1044,S013,8,0.1,Cash,603.0,4819.18
508491,2023-01-01T18:37:00.000Z,1339,P1130,S024,6,0.0,Cash,141.0,846.0
508507,2026-03-30T06:14:00.000Z,1404,P1142,S006,4,0.2,Net Banking,735.0,2934.12
508519,2024-05-20T11:08:00.000Z,1432,P1045,S005,8,0.15,Net Banking,430.0,3434.84
508520,2025-09-21T06:44:00.000Z,1167,P1117,S006,2,0.2,Cash,262.0,522.95
508523,2023-07-24T16:51:00.000Z,1161,P1068,S016,1,0.0,Wallet,455.0,455.0
508546,2023-04-20T23:42:00.000Z,1217,P1060,S013,4,0.05,Wallet,839.0,3354.32
508553,2025-08-29T07:00:00.000Z,1028,P1105,S011,8,0.05,Cash,588.0,4701.65
508563,2025-01-04T22:09:00.000Z,1346,P1089,S013,3,0.05,Wallet,456.0,1367.32
508569,2025-06-01T16:17:00.000Z,1433,P1109,S008,4,0.15,Upi,71.0,283.57
508580,2024-10-15T00:21:00.000Z,1282,P1050,S007,7,0.0,Upi,303.0,2121.0
508589,2026-02-05T14:58:00.000Z,1161,P1014,S017,2,0.15,Upi,92.0,183.72
508592,2023-11-29T20:40:00.000Z,1069,P1072,S009,8,0.1,Credit Card,850.0,6793.2
508621,2023-09-20T12:56:00.000Z,1067,P1116,S005,8,0.0,Credit Card,27.0,216.0
508655,2023-07-22T09:33:00.000Z,1326,P1080,S013,6,0.1,Upi,578.0,3464.53
508661,2025-12-04T19:57:00.000Z,1068,P1073,S023,2,0.2,Wallet,811.0,1618.76
508663,2023-11-09T22:26:00.000Z,1109,P1043,S013,2,0.05,Cash,608.0,1215.39
508683,2025-09-26T09:38:00.000Z,1323,P1018,S017,8,0.0,Upi,90.0,720.0
508685,2023-08-29T02:44:00.000Z,1477,P1126,S024,1,0.15,Wallet,143.0,142.79
508696,2023-06-27T01:00:00.000Z,1056,P1001,S011,6,0.0,Cash,306.0,1836.0
508707,2025-08-10T17:58:00.000Z,1063,P1049,S001,5,0.2,Credit Card,704.0,3512.96
508718,2024-01-12T10:36:00.000Z,1133,P1002,S003,4,0.2,Debit Card,629.0,2510.97
508748,2025-08-25T06:36:00.000Z,1496,P1019,S024,2,0.05,Wallet,39.0,77.96
508764,2023-11-10T03:25:00.000Z,1053,P1150,S012,8,0.1,Net Banking,667.0,5330.66
508808,2023-09-02T12:07:00.000Z,1263,P1021,S004,2,0.0,Cash,133.0,266.0
508819,2023-06-11T04:24:00.000Z,1056,P1142,S014,6,0.0,Cash,735.0,4410.0
508860,2024-04-17T07:08:00.000Z,1204,P1023,S013,4,0.2,Net Banking,139.0,554.89
508863,2023-04-17T20:24:00.000Z,1264,P1028,S021,1,0.2,Debit Card,371.0,370.26
508866,2024-11-24T00:25:00.000Z,1250,P1117,S006,4,0.2,Credit Card,262.0,1045.9
508870,2024-10-21T22:19:00.000Z,1034,P1037,S009,7,0.15,Debit Card,522.0,3648.52
508942,2023-10-09T12:30:00.000Z,1452,P1026,S006,2,0.15,Credit Card,577.0,1152.27
508944,2025-09-25T04:17:00.000Z,1276,P1068,S007,7,0.0,Net Banking,455.0,3185.0
508967,2024-07-16T00:45:00.000Z,1487,P1076,S021,1,0.15,Debit Card,595.0,594.11
508970,2023-08-19T06:13:00.000Z,1246,P1109,S001,4,0.2,Credit Card,71.0,283.43
508997,2024-11-17T05:08:00.000Z,1117,P1144,S013,3,0.2,Wallet,416.0,1245.5
509040,2024-03-18T22:56:00.000Z,1433,P1056,S018,7,0.2,Credit Card,823.0,5749.48
509042,2024-01-29T13:06:00.000Z,1417,P1084,S013,3,0.2,Cash,434.0,1299.4
509044,2025-03-10T19:02:00.000Z,1270,P1052,S011,7,0.05,Debit Card,28.0,195.9
509051,2026-01-24T01:28:00.000Z,1445,P1096,S022,6,0.2,Wallet,455.0,2724.54
509052,2023-06-25T21:39:00.000Z,1302,P1039,S004,8,0.15,Net Banking,738.0,5895.14
509059,2025-07-05T08:29:00.000Z,1048,P1145,S018,4,0.2,Wallet,678.0,2706.58
509073,2024-08-20T06:17:00.000Z,1048,P1031,S006,2,0.2,Wallet,828.0,1652.69
509089,2026-03-11T00:52:00.000Z,1053,P1030,S023,3,0.1,Net Banking,268.0,803.2
509093,2023-02-19T17:46:00.000Z,1346,P1090,S005,7,0.0,Cash,692.0,4844.0
509100,2025-08-10T11:41:00.000Z,1480,P1017,S018,7,0.05,Credit Card,798.0,5583.21
509102,2023-09-18T14:16:00.000Z,1334,P1026,S013,3,0.15,Wallet,577.0,1728.4
509145,2023-09-12T10:29:00.000Z,1160,P1022,S021,7,0.15,Credit Card,407.0,2844.73
509152,2023-09-03T16:33:00.000Z,1174,P1085,S015,1,0.0,Cash,54.0,54.0
509157,2023-08-25T20:21:00.000Z,1416,P1149,S025,7,0.05,Upi,699.0,4890.55
509165,2025-11-29T14:24:00.000Z,1023,P1120,S019,2,0.0,Debit Card,152.0,304.0
509166,2023-09-07T22:14:00.000Z,1224,P1150,S006,4,0.05,Wallet,667.0,2666.67
509175,2025-05-18T01:45:00.000Z,1459,P1038,S020,5,0.1,Wallet,27.0,134.87
509203,2023-07-24T16:35:00.000Z,1203,P1024,S003,1,0.2,Cash,774.0,772.45
509259,2025-09-17T07:46:00.000Z,1478,P1036,S015,3,0.05,Upi,692.0,2074.96
509282,2023-12-24T01:04:00.000Z,1069,P1019,S014,1,0.2,Credit Card,39.0,38.92
